Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month)
0,0,YHOO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WHR,0,0,0,0,11410000000.0,15900000000.0,34.34,9.29,0.93,0.54,2.72,0.75,7.79,1.65,6.53,4.43,6.21,21250000000.0,289.95,0.8,3600000000.0,2040000000.0,350000000.0,4.7,,1200000000.0,16.92,5220000000.0,101.75,0.93,59.42,1260000000.0,915250000.0,1.69,171.41,170.64,1000000.0,70690000.0,70250000.0,0.7,94.81,3950000.0,3.05,5.43,4260000.0
0,0,XYL,0,0,0,0,13540000000.0,14970000000.0,41.14,22.34,1.96,2.88,5.41,3.18,18.36,7.03,12.34,5.45,13.97,4710000000.0,26.2,16.6,1850000000.0,815000000.0,331000000.0,1.83,42.0,414000000.0,2.3,2200000000.0,87.34,1.88,13.92,686000000.0,392880000.0,0.8,73.3,67.4,1010000.0,179890000.0,179380000.0,0.6,90.32,3570000.0,3.91,2.0,4090000.0
0,0,GIS,0,0,0,0,29060000000.0,37540000000.0,18.72,15.02,2.67,1.87,6.86,2.41,11.61,10.29,17.09,7.6,30.59,15570000000.0,26.99,2.1,5560000000.0,3230000000.0,1600000000.0,2.73,-10.6,962100000.0,1.69,9730000000.0,180.69,0.81,7.44,2800000000.0,1970000000.0,0.61,55.91,54.94,4260000.0,569040000.0,567240000.0,0.31,76.93,900.0,0.01,0.0,200.0
0,0,HD,0,0,0,0,212110000000.0,231820000000.0,24.92,17.84,1.32,2.1,144.96,2.3,13.85,8.55,14.55,20.97,298.26,100900000000.0,85.66,7.5,32310000000.000004,16739999999.999998,8630000000.0,7.29,2.0,3600000000.0,3.1,27030000000.0,1858.87,1.17,1.25,12030000000.0,9350000000.0,1.07,191.77,174.95,5390000.0,1170000000.0,1160000000.0,0.11,71.93,11970000.0,2.9,1.0,11480000.0
0,0,ADP,0,0,0,0,51160000000.0,50670000000.0,29.82,24.04,2.08,4.0,13.0,3.96,18.59,13.47,18.63,3.52,44.48,12790000000.0,28.83,8.3,5110000000.0,2730000000.0,1720000000.0,3.87,-8.5,1780000000.0,4.01,2000000000.0,50.94,1.06,8.88,1960000000.0,1210000000.0,0.88,117.12,113.59,1830000.0,443270000.0,442570000.0,0.13,79.54,5740000.0,2.75,1.29,6350000.0
0,0,XL,0,0,0,0,14360000000.0,7930000000.0,,13.98,0.68,1.27,1.45,0.7,-90.02,-4.95,-1.63,-0.19,-4.01,11330000000.0,43.59,0.3,1500000000.0,-88050000.0,-560400000.0,-2.16,-90.5,6270000000.0,24.42,3220000000.0,28.1,0.51,38.47,33320000.0,1870000000.0,0.5,40.19,39.21,4640000.0,256920000.00000003,252790000.0,47.54,0.0,,0.0,0.0,400.0
0,0,EXPE,0,0,0,0,16489999999.999998,16719999999.999998,44.88,19.19,1.65,1.64,3.64,1.66,14.43,3.76,6.63,2.43,6.27,10060000000.0,66.35,10.8,8300000000.000001,1160000000.0,377960000.0,2.42,-30.6,3320000000.0,21.83,4250000000.0,69.08,0.7,29.8,1800000000.0,1240000000.0,1.19,116.73,129.44,2420000.0,139030000.0,113930000.0,12.34,89.6,12410000.0,3.18,10.26,12480000.0
0,0,CL,0,0,0,0,60960000000.0,65489999999.99999,30.54,20.3,2.65,3.94,,4.24,14.93,13.1,25.31,19.71,1672.31,15450000000.0,17.53,4.6,9280000000.0,4390000000.0,2020000000.0,2.28,-46.7,1550000000.0,1.77,6580000000.0,2706.58,1.36,-0.07,3050000000.0,2420000000.0,0.66,72.22,72.7,3760000.0,875330000.0,850480000.0,0.37,75.95,7270000.0,1.88,0.89,5530000.0
0,0,ACN,0,0,0,0,97450000000.0,92640000000.0,28.01,21.86,2.36,2.72,10.68,2.58,15.82,9.94,14.77,15.25,41.99,35860000000.0,57.96,11.8,11030000000.0,5850000000.0,3560000000.0,5.64,11.9,3680000000.0,5.97,25200000.0,0.25,1.25,14.79,4890000000.0,3800000000.0,1.0,159.22,146.76,2160000.0,616670000.0,615540000.0,0.23,80.48,8860000.0,5.47,1.35,9210000.0
0,0,SD,0,0,0,0,515700000.00000006,424410000.0,10.37,12.55,2.36,1.5,0.61,1.24,2.14,13.69,16.48,3.22,6.96,343660000.0,10.59,-7.1,254570000.0,198110000.0,47060000.0,1.44,,99140000.0,2.87,37500000.0,4.47,0.98,24.31,181180000.0,-51720000.0,,17.02,18.37,34520000.0,34520000.0,29120000.0,4.03,94.4,1350000.0,3.32,5.05,1340000.0
0,0,KSU,0,0,0,0,10910000000.0,13200000000.0,11.55,14.93,1.07,4.22,2.4,5.11,10.63,37.24,35.68,6.39,20.8,2580000000.0,24.66,10.3,1820000000.0,1240000000.0,961800000.0,9.16,325.7,134100000.0,1.3,2620000000.0,53.84,0.7,44.09,1030000000.0,206680000.0,0.76,108.48,107.04,1340000.0,103050000.0,102330000.0,0.62,90.57,1530000.0,1.38,1.45,1310000.0
0,0,TEG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SNDK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,QDEL,0,0,0,0,1560000000.0,1430000000.0,,20.99,0.15,5.61,6.94,5.14,23.51,-2.94,13.32,,-3.89,277740000.0,8.23,117.6,156140000.0,60760000.0,-8160000.0,-0.24,,172990000.0,5.09,152480000.0,69.66,,6.44,,,1.38,45.29,41.68,34850000.0,34850000.0,27640000.0,14.12,94.89,3630000.0,10.2,16.76,4040000.0
0,0,CTL,0,0,0,0,19320000000.0,52620000000.0,8.17,15.05,-1.38,1.09,0.68,2.98,8.86,7.87,11.35,2.04,7.54,17660000000.0,28.12,24.1,9700000000.0,5940000000.0,1390000000.0,2.21,2559.5,551000000.0,0.62,37730000000.0,161.02,0.86,26.39,3880000000.0,3130000000.0,0.72,17.62,17.65,14380000.0,1070000000.0000001,803830000.0,0.84,79.47,51360000.0,2.91,9.41,138770000.0
0,0,VAR,0,0,0,0,11270000000.0,10630000000.0,92.74,25.66,3.53,4.11,8.15,3.87,19.59,4.49,17.1,8.4,8.75,2750000000.0,29.83,12.8,1160000000.0,542700000.0,136700000.0,1.33,,836600000.0,9.16,340000000.0,24.44,1.46,15.14,495900000.0,525450000.00000006,1.0,119.03,109.91,91300000.0,91300000.0,91030000.0,0.3,102.53,7060000.0,8.43,7.58,7630000.0
0,0,GM,0,0,0,0,53120000000.0,127700000000.0,,5.95,0.41,0.36,1.52,0.88,5.75,-2.65,7.35,3.08,0.82,145590000000.0,99.38,-5.5,19590000000.0,22210000000.0,332000000.0,-2.6,,19520000000.0,13.92,94220000000.0,260.27,0.89,25.0,17330000000.0,-13130000000.0,1.47,41.64,41.69,13280000.0,1400000000.0,1210000000.0,10.15,75.43,36740000.0,2.76,2.43,36780000.0
0,0,BBRY,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WPX,0,0,0,0,5790000000.0,8020000000.0,,35.49,-0.75,4.35,1.47,6.02,13.26,-1.2,-5.1,-0.55,-0.29,1330000000.0,3.37,89.8,1020000000.0,605000000.0,-26000000.0,-0.43,,189000000.0,0.47,2580000000.0,62.39,0.76,9.87,507000000.0,-645000000.0,2.97,14.48,12.48,6000000.0,398200000.0,394800000.0,0.84,102.81,26390000.0,3.83,6.69,25350000.0
0,0,COL,0,0,0,0,22360000000.0,29100000000.0,25.28,17.42,1.66,2.93,3.52,3.81,17.76,10.99,17.5,6.49,19.6,7640000000.0,49.69,68.6,1950000000.0,1640000000.0,840000000.0,5.4,93.1,583000000.0,3.56,7380000000.0,115.96,1.56,38.77,1110000000.0,642250000.0,0.59,136.65,133.92,1230000.0,163940000.0,163510000.0,0.41,70.01,0.11,0.11,0.0,
0,0,DDS,0,0,0,0,2480000000.0,2880000000.0,11.6,17.26,-5.2,0.39,1.45,0.45,5.7,3.45,4.22,4.48,12.92,6420000000.0,217.72,6.3,2250000000.0,504900000.0,221300000.0,7.5,176.9,187000000.0,6.59,730300000.0,42.75,1.66,60.15,274200000.0,173280000.0,0.56,70.0,60.08,1460000.0,24470000.0,12290000.0,16.78,138.62,7240000.0,9.82,48.25,7090000.0
0,0,ISRG,0,0,0,0,47900000000.0,44320000000.0,75.22,38.53,3.55,15.31,10.14,14.16,37.72,21.09,34.51,11.02,12.57,3130000000.0,28.01,17.9,2190000000.0,1170000000.0,660000000.0,5.67,,1960000000.0,17.46,,,3.99,42.08,1140000000.0,742240000.0,1.06,420.93,380.31,112300000.0,112300000.0,110640000.0,1.04,91.4,3850000.0,4.58,4.0,4160000.0
0,0,MON,0,0,0,0,54380000000.0,59250000000.0,22.89,19.74,2.67,3.71,8.24,4.05,14.31,16.38,23.16,9.62,43.6,14650000000.0,33.34,0.3,7940000000.0,4139999999.9999995,2400000000.0,5.39,482.8,3050000000.0,6.92,8119999999.999999,122.71,1.28,14.98,3060000000.0,1430000000.0,0.92,121.05,119.26,3140000.0,440800000.0,428230000.0,87.63,0.18,0.75,0.75,0.0,
0,0,PM,0,0,0,0,167720000000.0,188480000000.0,27.83,18.46,2.02,5.83,,6.56,15.23,20.99,40.01,18.01,,28750000000.0,18.52,19.0,18320000000.0,12380000000.0,6020000000.0,3.88,-59.4,8449999999.999999,5.44,34340000000.000004,,1.35,-7.78,8910000000.0,5910000000.0,0.77,104.91,107.96,5270000.0,1550000000.0,1550000000.0,0.17,73.94,7720000.0,1.72,0.5,8010000.0
0,0,MHFI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CVC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CCL,0,0,0,0,47310000000.0,56200000000.0,18.43,13.39,1.06,2.7,1.96,3.21,11.06,14.88,18.49,5.08,11.13,17510000000.0,24.25,8.2,7010000000.0,5080000000.0,2610000000.0,3.59,-10.2,395000000.0,0.55,9220000000.0,38.08,0.18,33.73,5320000000.0,1370000000.0,0.98,68.97,67.11,3140000.0,533000000.0,405480000.0,17.1,79.71,8650000.0,2.98,2.3,7380000.0
0,0,JOY,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,NDAQ,0,0,0,0,13980000000.0,16879999999.999998,19.38,15.83,1.52,3.52,2.38,4.26,13.37,18.51,27.14,4.49,12.97,3960000000.0,23.83,5.2,2140000000.0000002,1260000000.0,734000000.0,4.33,,612000000.0,3.67,4210000000.0,71.46,1.05,35.27,,,0.54,79.91,77.01,1010000.0,166560000.0,116740000.0,19.41,79.34,2430000.0,1.95,2.09,2170000.0
0,0,WLP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ATVI,0,0,0,0,56080000000.0,54190000000.0,205.33,24.56,1.74,7.99,5.91,7.72,24.33,3.89,19.08,4.63,2.94,7020000000.0,9.31,1.4,4520000000.0,2230000000.0,273000000.0,0.36,,4710000000.0,6.23,4390000000.0,46.4,1.78,12.5,2210000000.0,2780000000.0,0.72,70.87,65.57,6230000.0,758630000.0,713780000.0,7.5,89.14,15730000.0,2.46,2.51,12330000.0
0,0,AIV,0,0,0,0,6380000000.0,10030000000.0,19.7,85.82,12.09,6.43,3.93,10.11,17.05,31.83,23.17,2.33,18.24,992190000.0,6.35,1.7,639090000.0,588310000.0,306860000.0,1.96,60.8,76790000.0,0.49,4090000000.0,232.68,0.3,9.83,,,0.79,39.91,43.23,1130000.0,157330000.0,154770000.0,1.03,102.25,3520000.0,4.02,3.19,3890000.0
0,0,BWA,0,0,0,0,10290000000.0,11820000000.0,23.5,10.4,1.41,1.05,2.77,1.21,7.25,4.49,12.47,8.2,13.56,9800000000.0,46.57,14.5,2120000000.0,1630000000.0,439900000.0,2.08,,545300000.0,2.59,2190000000.0,57.2,1.46,17.63,1180000000.0,514919999.99999994,2.0,53.72,51.8,1550000.0,210550000.0,208990000.0,0.68,99.3,11600000.0,8.53,5.48,11470000.0
0,0,TAP,0,0,0,0,16989999999.999998,27460000000.0,12.07,14.3,1.49,1.54,1.28,2.5,10.45,12.85,16.67,3.85,11.45,11000000000.0,51.08,12.4,4790000000.0,2630000000.0,1410000000.0,6.53,-58.1,418600000.0,1.94,11310000000.0,84.21,0.64,61.4,1870000000.0,1250000000.0,0.59,80.2,82.25,1450000.0,195430000.0,180630000.0,11.69,86.73,3830000.0,2.51,2.23,3830000.0
0,0,DD,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GES,0,0,0,0,1320000000.0,1120000000.0,,18.94,5.95,0.58,1.44,0.5,8.29,-0.1,3.12,2.82,0.17,2270000000.0,27.33,3.3,745040000.0,135480000.0,-3060000.0,-0.04,,233090000.0,2.83,40900000.0,4.33,2.58,11.18,67490000.0,-8070000.0,0.16,16.5,16.34,1240000.0,82270000.0,67180000.0,30.09,85.59,12060000.0,12.49,33.81,10680000.0
0,0,OMC,0,0,0,0,17350000000.0,18400000000.0,16.2,12.51,1.73,1.14,6.63,1.21,7.86,7.13,13.48,5.35,38.48,15270000000.0,65.75,-1.5,2790000000.0,2340000000.0,1090000000.0,4.65,-27.4,3800000000.0,16.49,4960000000.0,148.87,0.93,11.36,2020000000.0,1850000000.0,1.02,76.61,73.47,2680000.0,230270000.0,228870000.0,0.75,106.46,24120000.0,8.64,10.42,25460000.0
0,0,ZION,0,0,0,0,11110000000.0,14490000000.0,21.75,14.0,1.53,4.3,1.57,5.6,,22.9,38.45,0.91,7.73,2580000000.0,12.88,10.6,,,550000000.0,2.6,-10.5,1990000000.0,10.08,5360000000.0,,,36.01,,,1.55,54.05,48.92,2350000.0,196510000.0,194500000.0,1.68,95.24,17490000.0,7.69,8.77,17080000.0
0,0,DUK,0,0,0,0,53110000000.0,106980000000.0,17.4,15.29,3.81,2.29,1.27,4.61,10.55,13.19,26.3,2.82,7.42,23190000000.0,33.13,3.9,10790000000.0,10150000000.0,3060000000.0,4.36,,358000000.0,0.51,54440000000.0,130.44,0.68,59.63,6630000000.0,-1510000000.0,0.16,76.66,84.08,3690000.0,700090000.0,699500000.0,0.07,59.57,8330000.0,3.49,1.19,9030000.0
0,0,NILE,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,AMZN,0,0,0,0,744380000000.0,736150000000.0,250.02,100.04,7.72,4.19,26.86,4.14,48.95,1.7,2.31,2.39,12.91,177870000000.0,370.55,38.2,65930000000.00001,15040000000.0,3030000000.0,6.15,147.9,30990000000.0,64.01,44150000000.0,159.32,1.04,57.25,18430000000.0,9410000000.0,1.71,1422.32,1163.84,4970000.0,484110000.0,404820000.0,16.39,61.79,5600000.0,1.44,1.41,5930000.0
0,0,ETFC,0,0,0,0,14490000000.0,14370000000.0,25.3,14.66,0.77,5.72,2.35,5.67,,24.23,44.79,1.09,9.3,2530000000.0,9.28,25.8,2530000000.0,,589000000.0,2.15,1.6,2690000000.0,10.0,3290000000.0,47.44,1.29,23.19,1120000000.0,,1.24,52.32,46.84,2630000.0,266269999.99999997,268230000.00000003,0.44,96.42,4620000.0,2.22,1.87,4820000.0
0,0,MU,0,0,0,0,62140000000.0,57950000000.0,8.4,6.18,0.19,2.68,2.76,2.5,4.49,32.77,37.67,16.77,41.51,23150000000.0,20.81,71.4,8439999999.999999,12900000000.0,7590000000.0,6.4,1387.8,6170000000.0,5.34,9060000000.0,38.74,2.38,19.45,10650000000.0,2120000000.0,1.62,44.35,41.46,42850000.0,1160000000.0,1110000000.0,4.36,85.58,53730000.0,1.63,5.17,52810000.0
0,0,TJX,0,0,0,0,53360000000.0,51850000000.0,22.78,15.86,1.74,1.49,11.49,1.45,11.0,7.27,11.12,18.5,54.0,35860000000.0,55.51,15.8,9620000000.0,4710000000.0,2610000000.0,3.7,29.4,3260000000.0,5.11,2230000000.0,43.33,1.66,7.35,3030000000.0,1570000000.0,0.32,78.38,74.26,4450000.0,632300000.0,637050000.0,0.08,93.37,18080000.0,3.68,2.81,16520000.0
0,0,EFX,0,0,0,0,14580000000.0,15780000000.0,27.4,18.88,2.72,4.38,4.7,4.75,13.56,16.18,26.28,7.84,18.42,3320000000.0,27.71,3.8,2029999999.9999998,1160000000.0,538000000.0,4.43,-27.5,315400000.0,2.63,2710000000.0,85.5,0.67,25.84,860300000.0,662590000.0,1.03,119.17,116.64,1240000.0,120080000.0,119360000.0,0.67,95.27,4460000.0,2.56,3.74,3800000.0
0,0,FITB,0,0,0,0,23350000000.0,38470000000.0,11.89,12.8,1.9,3.49,1.55,5.75,,32.78,41.4,1.54,13.45,6690000000.0,9.19,-7.4,,,2100000000.0,2.83,30.8,3380000000.0,4.87,19090000000.0,,,21.67,,,1.29,32.85,29.7,5710000.0,693800000.0,692660000.0,0.31,83.86,13340000.0,2.63,1.78,18500000.0
0,0,AON,0,0,0,0,35020000000.0,38610000000.0,30.21,15.59,1.41,3.5,7.68,3.86,19.56,12.26,16.32,3.87,8.55,10000000000.0,38.68,9.8,10000000000.0,1970000000.0,398000000.0,4.71,,1190000000.0,4.83,5970000000.0,128.36,1.07,18.51,734000000.0,1640000000.0,0.86,139.74,141.1,1300000.0,246180000.0,241080000.0,1.07,91.8,3180000.0,2.7,1.22,2820000.0
0,0,JNJ,0,0,0,0,344000000000.0,357770000000.0,270.51,15.0,2.06,4.5,5.72,4.68,14.11,1.7,25.78,8.25,1.99,76450000000.0,28.4,11.5,51100000000.0,25350000000.0,1300000000.0,0.47,,18300000000.0,6.82,34590000000.0,57.5,1.41,22.43,21060000000.0,18410000000.0,0.6,135.82,137.07,7760000.0,2680000000.0,2680000000.0,0.05,68.51,13210000.0,2.43,0.49,13610000.0
0,0,NEE,0,0,0,0,72150000000.0,105510000000.0,13.47,18.38,2.26,4.2,2.56,6.14,12.25,31.28,34.81,3.98,19.41,17190000000.0,36.68,8.4,9800000000.0,8610000000.0,5380000000.0,11.38,123.1,1710000000.0,3.64,35080000000.0,118.93,0.64,59.89,6410000000.0,-4880000000.0,0.34,152.64,152.59,2120000.0,470790000.0,469600000.0,0.2,78.26,0.18,0.18,0.0,4.44
0,0,AVB,0,0,0,0,21540000000.0,28640000000.0,24.55,33.25,13.65,9.84,2.07,13.08,20.27,40.06,37.85,2.86,8.52,2190000000.0,15.92,12.6,2160000000.0,1410000000.0,874460000.0,6.35,-1.9,67090000.0,0.49,7350000000.0,70.71,0.72,75.43,1260000000.0,1040000000.0,0.57,162.58,176.94,1040000.0,138100000.0,137210000.0,0.32,96.47,3630000.0,6.26,3.58,3480000.0
0,0,GWW,0,0,0,0,15020000000.0,16360000000.0,26.72,17.44,1.45,1.44,8.25,1.57,11.45,5.62,11.17,12.66,33.34,10420000000.0,180.75,6.5,4099999999.9999995,1430000000.0,581050000.0,10.02,149.0,326880000.0,5.83,2340000000.0,128.16,2.13,32.45,1060000000.0,793660000.0,0.74,259.62,213.27,56110000.0,56110000.0,45510000.0,17.12,85.75,8700000.0,5.66,16.51,9070000.0
0,0,JPM,0,0,0,0,394400000000.0,-63250000000.0,18.25,11.76,1.48,4.21,1.72,-0.68,,26.09,37.59,0.97,9.59,93690000000.0,26.38,1.5,90310000000.0,,22570000000.0,6.31,-37.1,295.02,295.02,558660000000.0,,,67.05,,,1.08,114.19,102.99,15570000.0,3420000000.0,3400000000.0,0.72,76.14,23270000.0,2.03,0.66,28210000.0
0,0,POM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GLW,0,0,0,0,25040000000.0,25170000000.0,,14.97,1.77,2.48,1.87,2.49,9.03,-4.91,16.11,3.68,-2.95,10120000000.0,11.3,6.5,4030000000.0000005,2790000000.0,-595000000.0,-0.67,,4320000000.0,5.03,5140000000.0,32.57,2.75,15.61,2000000000.0,-96120000.0,1.15,31.08,31.0,6940000.0,857450000.0,855060000.0,0.28,74.95,29240000.0,4.92,3.16,24630000.0
0,0,UNH,0,0,0,0,218870000000.0,233390000000.0,21.1,16.05,1.16,1.09,4.59,1.16,13.81,5.25,7.56,7.26,23.47,201160000000.0,208.67,9.5,71120000000.0,16899999999.999998,10560000000.0,10.72,114.8,15490000000.0,16.01,31690000000.0,60.92,0.67,49.3,13600000000.0,13470000000.0,0.67,232.29,214.38,3580000.0,967660000.0,961160000.0,1.59,88.84,7840000.0,2.51,0.83,7590000.0
0,0,GMCR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HCN,0,0,0,0,19340000000.0,31320000000.0,41.44,31.46,11.34,4.56,1.41,7.38,15.82,12.32,24.8,2.32,3.49,4240000000.0,11.55,3.6,,1980000000.0,463600000.0,1.26,,243780000.0,0.66,11730000000.0,76.68,1.85,36.99,,,0.26,56.69,65.44,2740000.0,370360000.0,369510000.0,,,12050000.0,7.4,4.4,11260000.0
0,0,OXY,0,0,0,0,50240000000.0,58370000000.0,38.62,25.16,0.53,4.02,2.44,4.67,11.45,10.48,5.55,1.02,6.23,12510000000.0,16.35,25.3,6910000000.0,5100000000.0,1300000000.0,1.7,,1670000000.0,2.18,9830000000.0,47.77,1.12,26.89,5000000000.0,256250000.0,0.62,71.42,67.77,4310000.0,765150000.0,763040000.0,0.35,85.16,8970000.0,1.98,1.18,10050000.0
0,0,NOK,0,0,0,0,32350000000.0,26540000000.0,,15.32,1.04,1.13,1.63,0.93,7.02,-6.45,6.39,2.15,-7.73,28500000000.0,5.04,0.1,8920000000.0,3780000000.0,-1810000000.0,-0.33,,10570000000.0,1.89,4640000000.0,23.22,1.55,3.56,2230000000.0,2440000000.0,0.52,5.37,5.4,17040000.0,5610000000.0,5570000000.0,0.0,6.91,33460000.0,1.91,0.0,30950000.0
