Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Qtrly Revenue Growth,Gross Profit,EBITDA,Net Income Avl to Common,Diluted EPS,Qtrly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month)
2009-02-03 17:07:42,1233652062.0,c,33.430676,-2.6,69.576157,34.19,19350000000.0,-32909999999.999996,N/A,6.12,N/A,1.04,0.25,-1.72,N/A,-97.75,-215.97,-1.12,-17.49,19150000000.0,3.636,N/A,159230000000.0,N/A,-24860000000.0,-3.88,N/A,763760000000.0,140.137,691580000000.0,N/A,N/A,14.699,N/A,N/A,2.06,5.64,12.88,240576000.0,5450000000.0,5400000000.0,0.47,62.9,162790000.0,1.4,3.2,149120000.0
2009-02-16 20:23:18,1234786998.0,c,33.720531,-5.16,68.761932,35.67,19020000000.0,-33780000000.0,N/A,8.12,N/A,1.03,0.25,-1.76,N/A,-97.75,-215.97,-1.12,-17.49,19150000000.0,3.636,N/A,159230000000.0,N/A,-24860000000.0,-3.88,N/A,763760000000.0,140.137,691580000000.0,N/A,N/A,14.699,N/A,N/A,2.06,4.72,11.95,249859000.0,5450000000.0,5400000000.0,1.25,61.7,180980000.0,0.5,3.5,162790000.0
2006-04-27 08:56:07,1146099367.0,c,412.35672,14.19,102.894806,16.23,237370000000.0,181020000000.0,9.87,10.18,1.11,3.06,2.07,2.36,N/A,32.25,48.29,1.32,18.0,76860000000.0,15.316,7.2,120320000000.0,N/A,20180000000.0,4.84,3.6,622320000000.0,125.185,564840000000.0,N/A,N/A,22.815001,N/A,N/A,0.76,47.57,47.26,13954200.0,4970000000.0,4930000000.0,0.8,66.0,26690000.0,2.1,0.5,27760000.0
2007-07-05 23:01:48,1183647708.0,c,458.943176,-65.7,122.236656,-15.33,254740000000.0,239820000000.0,12.29,10.22,1.15,3.02,2.12,2.83,N/A,24.65,47.98,1.15,17.51,84840000000.0,17.399,9.5,146560000000.0,N/A,20640000000.0,4.19,-11.1,833320000000.0,168.468,815620000000.0,N/A,N/A,24.479,-21570000000.0,N/A,0.68,53.29,53.18,21954500.0,4950000000.0,4920000000.0,0.75,65.7,31270000.0,1.4,0.6,29500000.0
2011-04-29 03:01:56,1304017316.0,c,44.348774,-26.93,118.768776,5.07,133370000000.0,111050000000.0,12.97,8.66,-9.5,2.13,0.8,1.81,N/A,17.27,21.47,0.58,6.83,61410000000.0,2.13,N/A,55060000000.0,N/A,10570000000.0,0.35,N/A,748640000000.0,25.77,709260000000.0,N/A,N/A,5.62,35900000000.0,N/A,2.64,4.49,4.55,427813000.0,29060000000.0,28980000000.0,3.95,55.7,372350000.0,0.9,1.3,389340000.0
2009-01-06 23:39:45,1231256385.0,c,71.907623,-51.09,77.660423,24.47,40650000000.0,-18230000000.0,N/A,N/A,N/A,1.41,0.39,-0.67,N/A,-73.91,-135.19,-0.93,-16.11,27410000000.0,5.309,-54.6,159230000000.0,N/A,-21220000000.0,-4.09,N/A,824570000000.0,151.309,748370000000.0,N/A,N/A,18.1,138150000000.0,N/A,1.73,7.14,14.62,203662000.0,5450000000.0,5400000000.0,0.45,64.3,142650000.0,0.5,2.8,1180000.0
2011-10-26 01:16:36,1319562996.0,c,30.11256,20.26,109.308113,16.22,90340000000.0,-66069999999.99999,8.24,6.87,0.66,1.4,0.52,-1.0,N/A,17.36,22.19,0.59,6.66,65780000000.0,22.65,18.0,60560000000.0,N/A,11010000000.0,3.75,73.9,801090000000.0,274.0,623250000000.0,N/A,N/A,60.56,N/A,N/A,2.89,27.34,35.8,56238400.0,2920000000.0,2920000000.0,3.95,55.7,63360000.0,1.4,2.2,65160000.0
2004-08-10 13:26:46,1092115606.0,c,353.466705,1.74,82.322693,16.07,225190000000.0,632780000000.0,14.32,9.88,0.89,3.72,2.32,10.44,N/A,26.7,N/A,1.27,16.42,60610000000.0,11.641,N/A,94710000000.0,N/A,15800000000.0,3.035,N/A,26460000000.0,5.11,432930000000.0,N/A,N/A,18.761,N/A,N/A,1.362,45.61,47.9,12587181.0,5180000000.0,5090000000.0,1.72,66.61,22290000.0,1.977,0.44,28460000.0
2008-12-03 23:27:13,1228318033.0,c,75.377716,-48.09,71.966454,29.69,42620000000.0,-17470000000.0,N/A,97.75,N/A,1.44,0.4,-0.64,N/A,-73.91,-135.19,-0.93,-16.11,27410000000.0,5.309,-54.6,159230000000.0,N/A,-21220000000.0,-4.09,N/A,824570000000.0,151.309,748370000000.0,N/A,N/A,18.1,138150000000.0,N/A,1.78,11.18,16.84,204623000.0,5450000000.0,5400000000.0,0.46,64.1,126410000.0,1.2,2.4,138030000.0
2005-03-05 14:05:36,1110002736.0,c,394.277954,-1.28,94.331589,6.76,251420000000.0,675190000000.0,14.85,10.34,0.94,3.74,2.3,10.12,N/A,25.89,N/A,1.25,16.8,66709999999.99999,12.81,N/A,108280000000.0,N/A,16980000000.0,3.26,N/A,23560000000.0,4.53,448430000000.0,N/A,N/A,20.823,N/A,N/A,1.334,48.41,46.22,13117954.0,5190000000.0,5160000000.0,0.72,65.8,38740000.0,2.644,0.75,22660000.0
2007-06-05 15:06:37,1181027197.0,c,480.33075,-58.93,122.759773,-8.33,266760000000.0,251150000000.0,12.87,10.7,1.24,3.16,2.21,2.96,N/A,24.65,47.98,1.15,17.51,84840000000.0,17.399,9.5,146560000000.0,N/A,20640000000.0,4.189,-11.1,833320000000.0,168.468,815620000000.0,N/A,N/A,24.479,-21570000000.0,N/A,0.59,53.9543,52.9336,22170200.0,4950000000.0,4920000000.0,0.75,65.7,29500000.0,1.5,0.6,32460000.0
2006-04-07 10:00:40,1144375240.0,c,403.972015,12.63,101.724762,13.41,238830000000.0,198220000000.0,10.07,10.25,1.13,3.17,2.14,2.63,N/A,32.59,49.86,1.33,17.86,75460000000.0,14.89,3.4,120320000000.0,N/A,19740000000.0,4.75,30.3,568560000000.0,113.91,526820000000.00006,N/A,N/A,22.371,31800000000.0,N/A,0.76,47.02,46.99,14684100.0,4990000000.0,4950000000.0,0.8,66.0,26690000.0,2.1,0.5,27760000.0
2005-01-16 07:37:37,1105832257.0,c,383.599976,6.95,90.880516,10.75,246570000000.0,673580000000.0,15.07,10.95,0.98,3.88,2.42,10.57,N/A,26.21,N/A,1.26,16.71,63720000000.0,12.238,N/A,94710000000.0,N/A,16420000000.000002,3.153,N/A,25480000000.0,4.91,451380000000.0,N/A,N/A,19.701,N/A,N/A,1.311,46.35,46.39,14208985.0,5190000000.0,5150000000.0,0.72,65.96,21170000.0,1.472,0.41,23480000.0
2007-02-20 05:25:32,1171920332.0,c,478.11264000000006,-50.74,116.339935,-5.21,265740000000.0,259519999999.99997,12.56,10.86,1.2,3.25,2.24,3.17,N/A,26.3,48.18,1.26,18.29,81910000000.0,16.428,15.2,120320000000.0,N/A,21190000000.0,4.31,-26.0,745780000000.0,151.828,738560000000.0,N/A,N/A,24.181999,N/A,N/A,0.42,54.55,51.28,18246700.0,4910000000.0,4870000000.0,0.75,63.8,34470000.0,1.8,0.7,31200000.0
2006-04-07 11:13:02,1144379582.0,c,403.972015,12.63,101.724762,13.41,238830000000.0,198220000000.0,10.07,10.25,1.13,3.17,2.14,2.63,N/A,32.59,49.86,1.33,17.86,75460000000.0,14.89,3.4,120320000000.0,N/A,19740000000.0,4.75,30.3,568560000000.0,113.91,526820000000.00006,N/A,N/A,22.371,31800000000.0,N/A,0.76,47.02,46.99,14684100.0,4990000000.0,4950000000.0,0.8,66.0,26690000.0,2.1,0.5,27760000.0
2007-01-17 16:08:17,1169021297.0,c,475.17691,-52.03,113.934097,-4.98,N/A,249550000000.0,11.77,12.08,1.28,N/A,N/A,3.13,N/A,29.26,47.95,1.31,18.36,79780000000.0,16.236,2.7,120320000000.0,N/A,21030000000.0,4.65,-22.9,670260000000.0,136.407,650680000000.0,N/A,N/A,0,71160000000.0,N/A,0.44,53.25,50.28,17672700.0,N/A,4870000000.0,0.81,64.1,31200000.0,1.8,0.6,24120000.0
2008-11-02 00:40:43,1225557643.0,c,131.573608,-70.7,79.804276,10.53,74390000000.0,17920000000.0,N/A,12.64,N/A,2.61,0.72,0.65,N/A,-73.91,-135.19,-0.93,-16.11,27410000000.0,5.309,-56.1,159230000000.0,N/A,-21220000000.0,-4.09,N/A,824220000000.0,151.247,748370000000.0,N/A,N/A,18.1,N/A,N/A,1.27,16.42,19.34,128275000.0,5450000000.0,5400000000.0,0.44,62.3,116770000.0,0.7,2.3,123310000.0
2007-10-16 05:32:48,1192483968.0,c,403.801117,-61.74,124.107834,-40.22,230020000000.0,144010000000.0,10.55,9.48,1.43,2.69,1.87,1.63,N/A,24.74,36.55,1.13,17.82,88410000000.0,18.13,17.4,146560000000.0,N/A,21610000000.0,4.38,18.3,987980000000.0,198.606,901360000000.0,N/A,N/A,25.561001,-43650000000.0,N/A,0.76,46.95,50.52,40563300.0,4970000000.0,4930000000.0,0.76,64.8,34410000.0,1.0,0.7,40520000.0
2013-01-22 16:57:57,1358845077.0,c,40.453156,24.33,134.90159599999998,26.08,121950000000.0,185190000000.0,16.98,7.97,0.77,2.07,0.68,3.12,N/A,12.71,13.38,0.42,4.27,59320000000.0,20.24,5.0,65810000000.0,N/A,7690000000.0,2.44,25.1,459520000000.0,156.16,502730000000.0,N/A,N/A,61.57,N/A,N/A,1.88,39.64,33.97,37866900.0,2940000000.0,2940000000.0,0.11,62.7,26250000.0,0.7,0.9,65670000.0
2008-01-23 06:21:40,1201040500.0,c,240.749512,-87.55,108.604774,-36.69,121870000000.0,79510000000.0,34.03,6.39,1.08,1.9,1.08,1.24,N/A,5.63,5.02,0.18,3.1,64269999999.99999,12.867,N/A,146560000000.0,N/A,3580000000.0,0.717,N/A,920620000000.0,184.323,877810000000.0,N/A,N/A,22.743999,N/A,N/A,1.2,29.7662,40.847,101156000.0,4990000000.0,4970000000.0,0.39,64.5,96600000.0,1.2,2.1,104870000.0
2012-10-09 22:06:25,1349791585.0,c,33.492214000000004,38.71,129.5233,17.35,101460000000.0,-29260000000.0,10.02,7.64,0.82,1.57,0.56,-0.45,N/A,16.33,21.41,0.56,5.92,64950000000.0,22.24,-7.9,65810000000.0,N/A,10370000000.0,3.45,-11.8,774560000000.0,264.13,623930000000.0,N/A,N/A,62.61,41210000000.0,N/A,1.91,32.2,30.16,34292100.0,2930000000.0,2930000000.0,0.11,62.7,66150000.00000001,1.9,2.3,64519999.99999999
2007-11-02 15:33:10,1193988790.0,c,344.5932620000001,-61.82,122.025627,-34.6,185000000000.0,105550000000.0,8.49,7.9,1.38,2.17,1.51,1.19,N/A,24.74,36.55,1.13,17.82,88410000000.0,18.13,17.4,146560000000.0,N/A,21610000000.0,4.38,18.3,987980000000.0,198.606,901360000000.0,N/A,N/A,25.561001,-43650000000.0,N/A,0.72,45.54,49.7,46363700.0,4970000000.0,4950000000.0,0.76,63.8,36690000.0,1.1,0.7,34410000.0
2007-03-02 07:38:27,1172792307.0,c,440.880035,-50.31,110.468765,-1.72,250420000000.0,406380000000.0,11.86,10.26,1.12,2.98,2.08,4.9,N/A,25.99,47.62,1.26,18.29,82880000000.0,16.958,15.4,146560000000.0,N/A,21190000000.0,4.31,-26.0,583600000000.0,119.041,738560000000.0,N/A,N/A,24.181999,13000000.0,N/A,0.57,53.95,51.58,19912700.0,4900000000.0,4860000000.0,0.75,65.9,34470000.0,1.8,0.7,31200000.0
2004-08-03 22:54:14,1091544854.0,sti,47.877094,14.04,83.71273000000002,15.43,18540000000.0,43470000000.0,13.58,11.85,1.42,3.95,1.85,9.2,N/A,28.85,N/A,1.1,14.52,4720000000.0,16.755,N/A,6480000000.0,N/A,1360000000.0,4.833,N/A,3360000000.0,11.91,28160000000.0,N/A,N/A,35.740002,N/A,N/A,0.428,64.85,68.53,1197863.0,282420000.0,243800000.0,13.68,51.24,8460000.0,10.127,3.47,7800000.0
2009-02-02 01:49:15,1233510555.0,sti,10.419428,106.7,68.612373,36.76,4350000000.0,24100000000.0,5.75,7.81,N/A,0.72,0.28,3.64,N/A,12.02,12.51,0.43,3.94,6620000000.0,18.97,-28.1,10170000000.0,N/A,746940000.0,2.13,N/A,17070000000.0,48.146,36330000000.0,N/A,N/A,48.422001,N/A,N/A,1.31,23.52,35.96,7091740.0,354520000.0,351540000.0,0.61,65.9,20890000.0,5.0,6.0,18170000.0
2013-06-02 07:10:26,1370128226.0,sti,29.082516,22.8,148.512894,20.4,17190000000.0,21830000000.0,8.54,10.99,1.19,1.94,0.86,2.43,N/A,22.92,36.94,1.19,10.05,8990000000.0,16.8,0.1,N/A,N/A,2029999999.9999998,3.76,40.8,12310000000.0,22.98,16530000000.000002,N/A,N/A,38.0,2530000000.0,N/A,1.71,30.12,28.68,4885290.0,535679999.99999994,534330000.00000006,0.29,79.5,12950000.0,2.4,2.4,15240000.0
2005-03-15 05:47:04,1110836824.0,sti,54.404625,5.41,92.340874,10.76,26470000000.0,55560000000.0,14.11,12.12,1.44,4.96,1.62,10.65,N/A,30.14,N/A,1.18,14.04,5220000000.0,17.205,N/A,7100000000.0,N/A,1570000000.0,5.2,N/A,3880000000.0,10.74,33530000000.0,N/A,N/A,44.305,N/A,N/A,0.343,72.33,69.25,904409.0,360830000.0,318300000.0,11.79,52.02,3350000.0,3.139,1.05,3310000.0
2004-01-26 00:56:48,1075049808.0,sti,54.91683199999999,-3.91,87.38546,2.8,20600000000.0,45670000000.0,15.44,13.0,1.6,4.28,2.1,9.58,N/A,27.94,N/A,1.09,14.6,4770000000.0,16.945,N/A,6520000000.0,N/A,1330000000.0,4.734,N/A,3930000000.0,13.95,28990000000.0,N/A,N/A,34.52,N/A,N/A,0.422,70.44,63.16,915136.0,281920000.0,243300000.0,13.7,47.72,3100000.0,3.463,1.28,3660000.0
2008-08-04 12:00:39,1217822439.0,sti,35.949677,-48.77,102.420052,-17.26,14850000000.0,31750000000.0,11.87,12.07,1.96,2.18,0.85,4.67,N/A,18.56,24.4,0.71,7.16,6800000000.0,19.613,-5.5,N/A,N/A,1230000000.0,3.539,-20.7,15840000000.0,44.791,32229999999.999996,N/A,N/A,49.236,N/A,N/A,1.11,36.7678,52.2039,8206050.0,353540000.0,350610000.0,0.61,62.2,29720000.0,3.2,8.6,27660000.0
2006-08-31 07:37:24,1156981044.0,sti,59.697239,6.59,103.042007,15.05,27790000000.0,51330000000.0,13.17,11.98,1.44,3.55,1.59,6.55,N/A,26.86,52.12,1.2,12.36,7840000000.0,21.768,7.9,9060000000.0,N/A,2100000000.0,5.79,16.8,7810000000.0,21.405,31350000000.0,N/A,N/A,47.851002,-1860000000.0,N/A,0.54,77.97,75.75,1413960.0,364810000.0,361010000.0,7.51,54.9,4740000.0,3.0,1.3,4570000.0
2007-02-20 06:13:42,1171923222.0,sti,68.620979,-23.83,116.339935,-5.21,30720000000.0,56010000000.0,14.71,13.08,1.66,3.83,1.75,7.08,N/A,27.1,51.64,1.18,12.34,7910000000.0,21.998,1.6,9060000000.0,N/A,2130000000.0,5.88,2.5,8090000000.0,22.782,32869999999.999996,N/A,N/A,48.855,N/A,N/A,0.3,83.69,80.41,1338930.0,354900000.0,351210000.0,0.64,54.9,3960000.0,2.9,1.1,5130000.0
2004-11-02 14:10:05,1099375805.0,sti,51.647728,6.35,86.608742,9.37,19800000000.0,42710000000.0,14.16,12.66,1.51,4.18,1.97,9.01,N/A,29.49,N/A,1.12,14.47,4740000000.0,16.763,N/A,6480000000.0,N/A,1400000000.0,4.943,N/A,4070000000.0000005,14.39,26980000000.0,N/A,N/A,35.492001,N/A,N/A,0.418,68.74,68.23,1098636.0,282790000.0,244100000.0,13.68,56.04,3590000.0,2.11,1.47,10290000.0
2004-12-15 13:42:41,1103089361.0,sti,54.110474,4.16,92.472832,7.22,26970000000.0,52150000000.0,14.12,13.25,1.56,5.6,2.03,10.84,N/A,30.33,N/A,1.15,14.82,4810000000.0,16.997,N/A,6480000000.0,N/A,1460000000.0,5.154,N/A,3640000000.0,9.82,28820000000.0,N/A,N/A,35.790001,N/A,N/A,0.385,70.81,68.1,1287141.0,370770000.0,319800000.0,13.75,43.7,2860000.0,2.296,0.89,3590000.0
2012-01-03 19:26:58,1325590018.0,sti,16.564156,59.3,112.833237,17.1,9880000000.0,18620000000.0,17.64,9.83,2.22,1.33,0.47,2.63,N/A,10.71,22.41,0.45,3.54,7070000000.0,13.73,8.9,N/A,N/A,538000000.0,1.05,40.5,12360000000.0,23.24,21060000000.0,N/A,N/A,37.42,4110000000.0000005,N/A,1.8,17.44,20.11,7836000.0,531929999.99999994,499830000.0,0.33,76.5,10340000.0,1.4,2.1,16680000.0
2012-03-29 20:32:53,1333024373.0,sti,21.646948,20.24,124.642715,14.21,12860000000.0,25670000000.0,25.69,9.11,1.29,1.85,0.66,3.68,N/A,9.28,20.98,0.38,3.06,6970000000.0,13.31,-5.4,N/A,N/A,495000000.0,0.94,-59.8,11360000000.0,21.35,23600000000.0,N/A,N/A,36.98,4630000000.0,N/A,1.63,22.95,19.92,8797630.0,532340000.00000006,530510000.0,0.33,77.2,12020000.0,1.3,2.2,12390000.0
2008-07-21 06:59:03,1216594743.0,sti,28.66235,-53.04,103.288666,-22.14,12180000000.0,32390000000.0,8.85,9.08,2.0,1.78,0.67,4.76,N/A,20.63,25.92,0.77,7.71,6800000000.0,19.567,-27.1,10170000000.0,N/A,1370000000.0,3.92,-44.3,16200000000.0,46.128,35910000000.0,N/A,N/A,51.257,-261200000.0,N/A,1.15,39.3,53.63,7197580.0,351090000.0,348160000.0,0.59,62.3,27660000.0,2.1,8.0,18420000.0
2004-02-15 07:48:41,1076802521.0,sti,53.026615,1.76,86.82738499999998,6.83,20800000000.0,45860000000.0,15.59,0.0,1.61,4.37,2.14,9.62,N/A,27.94,N/A,1.09,14.6,4770000000.0,16.945,N/A,6520000000.0,N/A,1330000000.0,4.734,N/A,3930000000.0,13.95,28990000000.0,N/A,N/A,34.52,N/A,N/A,0.451,71.44,64.53,849954.0,281920000.0,243300000.0,13.7,50.01,2660000.0,3.709,1.1,3100000.0
2008-11-03 03:25:42,1225653942.0,sti,34.46368,-49.4,80.035065,10.56,14210000000.0,34270000000.000004,12.41,17.53,1.92,1.94,0.77,4.95,N/A,16.68,20.33,0.66,6.44,6920000000.0,19.905,3.4,10170000000.0,N/A,1130000000.0,3.23,-25.6,13510000000.0,38.16,33060000000.000004,N/A,N/A,49.316002,N/A,N/A,0.64,44.64,44.96,7984780.0,353960000.0,351020000.0,0.9,65.8,19840000.0,2.4,5.7,25280000.0
2013-04-23 20:31:41,1366720301.0,sti,25.568403,39.56,143.361069,21.2,15290000000.0,19540000000.0,7.53,9.69,1.05,1.68,0.74,2.17,N/A,22.92,37.49,1.19,10.05,8990000000.0,16.8,0.1,N/A,N/A,2029999999.9999998,3.76,40.8,12210000000.0,22.61,15960000000.0,N/A,N/A,37.89,N/A,N/A,1.72,28.49,28.18,5373080.0,540190000.0,538850000.0,0.29,79.5,18840000.0,3.9,3.5,18470000.0
2006-06-27 22:17:42,1151417862.0,sti,58.377171,18.92,97.733696,23.61,27380000000.0,51150000000.0,13.51,11.64,1.4,3.6,1.61,6.65,N/A,26.34,52.44,1.18,12.19,7690000000.0,21.401,8.7,9060000000.0,N/A,2029999999.9999998,5.57,8.0,8289999999.999999,22.787,31730000000.0,N/A,N/A,47.222,1100000000.0,N/A,0.55,76.53,74.17,1215720.0,363630000.0,359850000.0,9.0,53.9,4330000.0,3.6,1.2,3450000.0
2004-06-21 15:39:13,1087803553.0,sti,47.147812,17.55,85.98384899999998,9.45,18240000000.0,42950000000.0,13.36,11.76,1.4,3.84,1.8,9.09,N/A,28.85,N/A,1.1,14.52,4720000000.0,16.755,N/A,6480000000.0,N/A,1360000000.0,4.833,N/A,3360000000.0,11.91,28160000000.0,N/A,N/A,35.740002,N/A,N/A,0.431,66.33,68.01,1220500.0,282420000.0,243800000.0,13.68,50.54,4310000.0,2.607,1.77,1920000.0
2011-11-25 19:58:25,1322222305.0,sti,14.74044,67.81,102.308159,24.1,8790000000.0,17950000000.0,15.7,8.56,1.88,1.24,0.44,2.54,N/A,10.71,22.41,0.45,3.54,7070000000.0,13.73,8.9,N/A,N/A,538000000.0,1.05,40.5,12360000000.0,23.24,21060000000.0,N/A,N/A,37.42,4110000000.0000005,N/A,1.84,18.91,21.94,8002660.0,531929999.99999994,499800000.0,0.33,76.5,16250000.0,1.8,3.3,17060000.0
2008-06-20 00:12:51,1213891971.0,sti,31.290163,-53.9,107.820091,-28.16,12400000000.0,33180000000.0,9.02,8.07,1.18,1.91,0.72,4.88,N/A,20.63,25.92,0.77,7.71,6800000000.0,19.567,-27.1,10170000000.0,N/A,1370000000.0,3.92,-44.3,16200000000.0,46.128,35910000000.0,N/A,N/A,51.257,-261200000.0,N/A,0.4,51.41,58.09,4928680.0,351090000.0,348160000.0,0.59,62.1,15720000.0,4.8,4.5,14670000.0
2009-01-21 06:02:12,1232488932.0,sti,13.261882,64.14,69.833733,35.97,5340000000.0,27120000000.0,4.66,16.74,1.17,0.8,0.31,4.09,N/A,17.41,17.5,0.66,6.44,6630000000.0,19.065,-1.0,10170000000.0,N/A,1130000000.0,3.234,-25.6,13510000000.0,38.144,33060000000.000004,N/A,N/A,49.316002,3230000000.0,N/A,0.78,27.1697,37.1142,6204890.0,354110000.0,351130000.0,0.61,66.5,17280000.0,2.9,4.9,17420000.0
2010-12-05 02:04:18,1291485858.0,dsw,15.907085999999998,22.71,105.961555,4.75,1760000000.0,1460000000.0,17.46,15.3,1.69,1.01,2.85,0.83,6.8,5.84,9.59,11.55,18.08,1760000000.0,39.91,10.0,467490000.0,214520000.0,102550000.0,2.29,33.4,309820000.0,7.04,0.0,N/A,3.01,14.11,N/A,N/A,1.65,35.92,28.57,388667.0,44030000.0,13110000.0,25.8,110.6,3440000.0,8.5,24.3,3900000.0
2010-09-18 19:06:08,1284807968.0,dsw,11.081567,75.77,96.994179,10.18,1220000000.0,919700000.0,13.28,N/A,1.21,0.69,2.02,0.54,4.53,5.47,9.14,11.83,17.55,1710000000.0,38.87,12.3,467490000.0,203150000.0,93670000.0,2.09,210.0,271950000.0,6.18,0.0,N/A,2.88,13.27,146450000.0,118150000.0,1.48,25.28,26.32,391937.0,44020000.0,13100000.0,25.8,110.6,4040000.0,10.6,28.5,4099999.9999999995
2012-07-03 06:05:07,1341266707.0,dsw,23.254541,43.64,122.76901200000002,19.99,2470000000.0,2089999999.9999998,9.6,14.82,1.63,1.17,2.8,1.01,7.42,12.16,11.07,N/A,39.06,2080000000.0,51.13,10.9,653950000.0,282330000.0,256370000.0,5.76,N/A,371270000.0,8.32,0.0,N/A,3.15,19.4,233010000.0,N/A,1.5,56.57,53.24,589584.0,44600000.0,33150000.0,14.63,87.5,1940000.0,3.3,6.9,1690000.0
2010-12-06 11:05:57,1291604757.0,dsw,15.436887,28.8,105.849449,4.9,1760000000.0,1450000000.0,17.46,15.3,1.69,1.0,2.83,0.82,6.75,5.84,9.59,11.55,18.08,1760000000.0,39.91,10.0,467490000.0,214520000.0,102550000.0,2.29,33.4,309820000.0,7.04,0.0,N/A,3.01,14.11,N/A,N/A,1.65,35.92,28.57,388667.0,44030000.0,13110000.0,25.8,110.6,3440000.0,8.5,24.3,3900000.0
2006-05-09 01:45:27,1147110327.0,dsw,12.942438,18.13,104.143402,16.09,1430000000.0,1290000000.0,32.78,22.21,1.13,1.24,4.65,1.13,14.431,3.25,6.13,9.7,15.38,1140000000.0,30.739,22.5,315720000.0,89560000.0,37180000.0,1.0,14.1,124760000.0,2.842,0,N/A,2.709,6.942,109260000.0,-194350000.0,0,31.27,27.17,220977.0,43900000.0,41030000.0,6.23,47.0,3180000.0,17.2,7.2,2880000.0
2009-10-30 05:04:01,1256850241.0,dsw,7.650703,73.28,87.564308,16.68,904290000.0,725330000.0,44.54,20.09,2.48,0.57,1.75,0.49,9.045,1.36,2.47,3.1,4.33,1490000000.0,33.951,3.4,379100000.0,80190000.0,20370000.0,0.46,-30.9,178970000.0,4.055,0,N/A,2.958,10.96,96020000.0,21520000.0,1.3,17.57,13.38,379068.0,44130000.0,36970000.0,26.26,102.4,4660000.0,14.2,29.0,4650000.0
2013-05-13 15:24:02,1368429842.0,dsw,30.154942,2.22,148.594681,18.5,3110000000.0,2780000000.0,21.41,17.23,1.45,1.37,3.61,1.23,9.2,6.49,10.85,12.39,17.65,2260000000.0,50.83,15.7,724720000.0,302710000.0,145190000.0,3.23,40.2,313180000.0,6.96,0.0,N/A,2.99,19.07,258560000.0,68010000.0,1.28,65.03,65.67,488021.0,45010000.0,34940000.0,2.24,102.5,2180000.0,4.7,7.1,2060000.0
2006-03-23 04:36:04,1143059764.0,dsw,11.747017,49.63,102.17234,12.24,1290000000.0,1240000000.0,38.76,23.69,1.19,1.19,4.4,1.14,14.255,3.29,5.88,9.35,15.47,1090000000.0,23.069,15.2,N/A,86980000.0,35940000.0,0.76,15.6,57060000.0,1.3,0,0,2.81,6.71,47330000.0,-266990000.0,N/A,28.32,24.84,154693.0,43890000.0,41030000.0,N/A,N/A,2790000.0,15.9,6.4,2720000.0
2013-03-17 22:38:53,1363531133.0,dsw,29.581778000000003,19.4,141.589264,21.45,3020000000.0,2690000000.0,21.93,17.56,1.43,1.41,3.57,1.23,9.44,6.37,10.54,11.54,17.48,2180000000.0,49.47,11.7,653950000.0,284660000.0,142430000.0,3.08,-6.6,337640000.0,7.55,0.0,N/A,3.01,19.21,261060000.0,-14690000.0,1.23,67.68,65.86,363675.0,44740000.0,36970000.0,2.24,102.5,1390000.0,4.0,4.9,1470000.0
2005-01-31 13:32:26,1107149546.0,d,20.717495,12.93,90.819054,9.81,22710000000.0,40160000000.0,17.88,12.74,2.25,1.72,2.16,2.87,9.99,9.05,19.45,2.8,11.8,13970000000.0,42.275,N/A,7160000000.0,4019999999.9999995,1260000000.0,3.833,N/A,N/A,0,17450000000.0,1.493,0.923,31.764,N/A,N/A,0.296,66.74,64.58,1513681.0,331440000.0,329100000.0,0.71,61.77,14810000.0,11.124,4.5,15730000.0
2013-04-22 01:11:05,1366564265.0,d,50.568153,20.66,141.898209,22.74,35200000000.0,56720000000.0,115.88,17.15,2.43,2.63,3.26,4.33,12.1,2.31,24.78,4.39,3.17,13090000000.0,22.85,1.2,2910000000.0,4690000000.0,324000000.0,0.53,N/A,284000000.0,0.49,21810000000.0,205.26,0.66,18.35,4139999999.9999995,-1110000000.0,0.24,57.94,53.94,2053580.0,576310000.0,574070000.0,0.31,57.4,6900000.0,3.2,1.2,7610000.0
2009-05-07 12:35:24,1241670924.0,d,22.180502,32.75,76.032211,24.91,18390000000.0,35760000000.0,9.98,9.58,1.37,1.13,1.82,2.19,7.359,11.26,22.52,5.65,18.85,16290000000.0,28.193,48.7,5200000000.0,4860000000.0,1840000000.0,3.16,16.4,66000000.0,0.113,17430000000.0,N/A,0.983,17.285,2660000000.0,-627630000.0,0.54,30.52,33.33,4003810.0,583480000.0,581250000.0,0.23,57.9,10100000.0,2.4,1.7,11690000.0
